,Year,Title,0,1,2,3,4,5,6,7
5972,63,9340,8,8,8,8,15,15,15,8
5973,82,6992,15,10,10,10,10,15,10,15
5974,94,165,14,8,8,2,14,2,14,8
5975,94,8228,15,15,15,15,15,15,15,15
5976,113,4934,15,2,15,15,2,2,2,2
5977,94,6223,15,15,14,10,15,15,14,10
5978,94,10376,8,6,2,2,2,6,8,2
5979,94,7914,15,15,15,15,15,15,15,15
5980,94,4041,18,18,6,6,18,18,6,6
5981,94,9261,1,1,10,10,10,10,10,1
5982,94,2773,16,16,16,9,16,16,9,16
5983,94,6515,14,14,14,14,10,10,14,14
5984,94,942,15,15,1,15,15,1,15,1
5985,94,3375,1,15,1,15,15,15,15,1
5986,94,6462,15,10,8,10,8,10,15,10
5987,94,8295,1,16,16,16,1,16,15,15
5988,94,4814,1,2,1,2,1,2,1,1
5989,94,9114,10,10,1,1,10,10,10,1
5990,94,6583,1,1,1,1,1,1,1,1
5991,94,636,1,1,1,1,1,1,1,1
5992,94,6629,15,1,1,15,15,15,1,15
5993,94,7629,13,7,4,4,7,13,4,4
5994,94,3755,2,2,1,2,1,2,1,2
5995,94,1967,6,6,6,6,6,6,6,6
5996,94,6679,15,15,15,15,15,15,15,15
5997,94,1135,19,19,19,19,19,19,19,19
5998,94,3387,1,1,1,1,1,1,1,1
5999,94,3381,6,6,2,2,6,2,2,6
6000,94,1048,1,16,16,16,16,16,16,1
6001,94,1713,8,15,14,8,14,15,15,14
6002,94,5841,1,1,1,1,1,1,1,1
6003,94,9566,15,11,11,11,11,11,15,11
6004,94,6002,1,1,1,1,1,1,1,1
6005,94,5019,15,15,15,15,15,15,15,15
6006,94,5256,18,18,18,18,18,18,18,18
6007,94,2828,11,11,11,15,11,15,15,15
6008,94,7896,15,15,15,15,15,15,15,15
6009,94,4055,16,15,16,16,16,16,15,16
6010,94,8746,14,1,14,14,19,14,19,19
6011,94,2032,18,18,16,16,16,16,16,18
6012,94,8545,1,1,1,1,1,1,1,1
6013,94,7297,15,15,15,15,15,15,15,15
6014,94,4894,15,15,15,15,15,15,15,15
6015,94,6635,15,15,15,15,15,15,15,15
6016,94,8093,1,17,18,1,17,17,1,1
6017,94,768,1,11,11,11,15,1,15,1
6018,72,1243,15,15,15,15,15,15,15,15
6019,94,10246,1,1,1,1,1,1,1,1
6020,94,6796,2,8,19,15,4,2,15,2
6021,94,7878,15,15,15,15,15,15,15,15
6022,94,1272,1,5,1,1,1,5,1,5
6023,113,399,5,5,5,5,5,5,5,5
6024,94,3485,1,1,1,1,1,1,1,1
6025,94,2086,5,1,17,1,17,17,1,17
6026,94,3255,15,15,15,15,15,15,15,15
6027,94,2990,15,15,15,15,15,15,15,15
6028,94,1427,15,1,15,15,1,1,15,1
6029,94,5044,15,15,15,15,15,15,15,15
6030,94,10477,6,6,6,6,6,6,6,6
6031,94,1168,15,15,1,1,1,1,1,15
6032,94,10206,8,10,19,8,10,14,14,19
6033,94,4950,15,15,15,15,15,15,15,15
6034,94,2826,17,1,17,1,17,17,1,1
6035,94,2277,8,14,14,14,8,14,14,8
6036,113,3369,16,16,16,15,16,15,16,15
6037,94,3557,18,1,16,18,18,4,16,18
6038,94,8897,8,8,8,6,8,8,6,8
6039,94,7518,1,1,1,1,15,1,15,1
6040,94,10409,10,8,10,10,14,14,14,19
6041,94,5568,1,1,1,1,1,1,1,1
6042,94,630,2,19,2,2,2,19,2,2
6043,94,1448,10,1,1,1,1,1,1,1
6044,94,3837,15,15,17,17,17,15,17,17
6045,94,5658,19,8,19,8,19,19,19,19
6046,94,5838,15,15,15,15,15,15,15,15
6047,94,137,12,15,12,12,15,15,12,15
6048,94,2912,8,19,8,19,15,8,8,19
6049,94,10101,11,6,11,11,11,11,11,11
6050,94,2729,15,8,15,15,15,15,8,15
6051,94,835,15,15,15,15,15,15,15,15
6052,113,1879,2,2,2,2,2,2,2,2
6053,94,6026,2,2,1,1,1,2,2,1
6054,40,6520,1,1,16,16,16,16,1,16
6055,40,1940,1,1,16,16,1,1,1,1
6056,40,9435,1,6,18,6,18,18,1,6
6057,40,7720,6,4,10,4,4,4,10,6
6058,40,5368,7,13,13,13,7,13,7,7
6059,40,2550,15,15,16,15,15,16,15,16
6060,25,3698,5,17,5,5,17,17,17,17
6061,25,5906,15,15,15,15,15,15,15,15
6062,25,9933,18,15,15,18,18,18,15,18
6063,25,8348,16,8,8,16,16,8,16,8
6064,106,5154,15,15,15,15,15,15,15,15
6065,52,1513,16,15,15,15,15,15,15,15
6066,51,3523,1,1,1,1,1,1,1,1
6067,98,5868,1,1,1,1,1,1,1,1
6068,113,629,18,6,18,8,6,18,18,18
6069,113,8859,18,18,13,18,13,18,18,18
6070,75,8223,18,18,18,13,13,13,18,18
6071,55,8771,16,15,16,15,15,1,15,16
6072,50,1812,1,1,1,1,1,1,1,1
6073,31,355,13,13,18,18,18,18,13,18
6074,66,8256,10,10,10,8,8,10,8,10
6075,71,7159,8,8,8,8,8,8,8,8
6076,78,6754,6,15,6,15,6,6,6,15
6077,20,7578,6,6,6,6,6,6,6,6
6078,57,8566,15,15,16,16,15,16,16,15
6079,45,4670,6,6,6,6,15,15,6,15
6080,58,3062,15,15,10,15,10,15,15,10
6081,105,1274,15,11,11,15,15,15,15,15
6082,47,4274,1,1,1,1,1,1,1,1
6083,43,5306,17,17,16,1,17,1,16,16
6084,89,4977,2,2,15,2,15,15,2,15
6085,40,6445,15,6,10,6,10,15,6,10
6086,40,2820,6,6,15,6,15,15,11,6
6087,40,7469,15,10,10,8,15,8,10,8
6088,40,7040,1,1,1,1,1,1,1,1
6089,52,1414,15,8,15,15,15,8,15,8
6090,40,5497,15,1,1,1,15,15,1,1
6091,52,4250,1,1,1,15,15,1,15,15
6092,25,3410,16,16,16,16,16,16,16,16
6093,25,531,1,1,8,1,15,8,8,8
6094,52,8005,16,15,15,16,16,16,16,16
6095,25,7334,5,5,5,5,5,5,5,5
6096,40,6900,10,6,6,6,10,8,8,10
6097,25,3351,14,15,15,15,15,14,15,15
6098,31,3587,15,10,10,10,15,15,15,10
6099,49,2576,1,1,1,1,1,1,1,1
6100,111,418,1,1,15,15,15,1,15,1
6101,20,2215,15,16,15,15,16,16,16,16
6102,52,3905,1,1,1,15,16,16,16,15
6103,29,6391,1,1,1,1,1,1,1,1
6104,51,1498,1,1,1,1,1,1,1,1
6105,71,1476,15,15,15,1,15,15,15,15
6106,20,9508,15,15,15,15,15,15,15,15
6107,25,2386,15,15,15,15,15,15,15,15
6108,43,6836,2,2,2,19,19,2,19,19
6109,51,7681,1,6,6,1,1,6,6,6
6110,52,2095,6,6,6,6,1,6,6,6
6111,25,9721,15,15,15,15,15,15,15,15
6112,40,2075,1,1,1,1,1,1,1,1
6113,40,2796,15,6,6,15,15,8,8,6
6114,25,8827,19,8,19,15,15,15,14,14
6115,25,9881,15,15,15,15,15,15,15,15
6116,52,5955,15,15,15,15,15,15,15,15
6117,52,9158,15,15,15,15,15,15,15,15
6118,25,5335,15,15,15,16,15,16,15,15
6119,40,8823,15,6,15,15,15,8,6,6
6120,40,1256,19,19,19,19,19,19,19,19
6121,52,803,1,14,15,1,14,15,1,14
6122,52,2197,15,15,15,15,15,15,15,15
6123,52,7616,15,10,1,15,1,1,1,10
6124,52,3279,15,15,15,15,15,15,15,15
6125,82,3226,15,15,15,15,15,15,15,15
6126,60,2608,15,15,15,15,15,15,15,15
6127,62,8908,15,17,15,15,17,15,17,15
6128,109,1974,16,8,16,8,16,16,8,1
6129,67,7885,15,15,15,15,15,15,15,15
6130,37,5649,15,15,15,15,15,15,15,15
6131,100,3793,17,15,15,15,15,15,17,17
6132,42,285,13,18,15,15,18,13,18,18
6133,51,4096,16,16,1,16,16,1,16,16
6134,92,6700,14,14,15,14,14,15,14,14
6135,58,6802,15,11,15,15,15,11,11,11
6136,62,6260,15,15,15,15,15,15,15,15
6137,76,494,15,15,15,15,15,15,15,15
6138,58,4743,1,15,1,15,1,15,15,1
6139,43,2332,18,18,18,18,2,2,18,2
6140,29,9790,10,6,6,6,15,6,10,10
6141,113,3667,1,15,1,1,15,1,1,16
6142,39,5489,14,8,14,14,19,14,8,8
6143,28,9400,19,19,14,14,14,14,14,19
6144,71,1554,15,15,15,15,15,15,15,15
6145,63,221,1,1,16,16,1,17,16,15
6146,29,4066,15,15,15,15,15,15,15,15
6147,63,7169,15,16,16,16,16,15,15,15
6148,25,3211,15,15,15,15,15,15,15,15
6149,40,8632,1,1,1,1,1,1,1,1
6150,40,9125,19,2,19,1,2,2,19,1
6151,40,2903,7,13,13,13,7,7,7,7
6152,40,10431,1,1,1,1,1,16,1,1
6153,98,5898,16,16,16,1,16,1,16,16
6154,42,7321,15,15,15,15,15,15,15,15
6155,89,3159,19,8,8,19,8,14,19,19
6156,50,6801,5,5,5,5,5,15,15,15
6157,22,1293,16,16,15,15,15,16,15,16
6158,36,4298,9,9,13,9,9,13,9,9
6159,76,10433,15,15,15,15,15,15,15,15
6160,31,7116,6,16,6,16,16,16,16,6
6161,25,8251,1,1,1,15,1,15,15,15
6162,40,4009,15,8,8,15,15,15,15,15
6163,40,9233,8,6,15,6,15,15,6,15
6164,40,351,1,1,1,1,1,1,1,1
6165,40,5900,1,16,1,16,1,1,15,16
6166,25,2664,15,8,15,15,15,8,15,15
6167,25,4537,15,15,16,15,16,1,1,16
6168,25,2541,5,5,5,5,5,5,5,5
6169,58,6734,15,4,15,4,4,15,4,15
6170,37,1892,15,1,15,15,1,15,15,1
6171,49,9874,15,15,15,15,15,15,15,15
6172,99,7700,12,12,15,15,16,16,16,12
6173,66,8949,8,8,8,10,8,8,10,8
6174,45,5581,16,16,16,15,16,15,15,16
6175,65,2365,6,6,18,15,18,18,6,15
6176,75,8895,15,15,15,15,15,15,15,15
6177,52,5039,5,5,5,5,5,5,5,5
6178,25,2956,15,15,10,15,15,15,10,15
6179,40,3188,8,6,6,6,6,15,8,8
6180,25,9579,15,15,15,15,8,8,8,8
6181,52,4244,16,16,15,15,16,16,16,16
6182,52,4760,6,12,12,2,7,2,2,12
6183,40,5426,1,5,5,1,5,5,1,1
6184,40,8583,15,15,15,15,15,15,15,15
6185,25,2217,15,1,1,1,15,15,15,1
6186,40,211,1,1,1,1,1,1,1,1
6187,25,2913,15,15,10,15,15,15,10,10
6188,40,7879,5,5,5,5,0,0,0,0
6189,40,5681,19,19,19,19,19,19,19,19
6190,25,4051,15,15,15,15,15,15,15,15
6191,25,7007,15,15,15,15,15,15,15,15
6192,25,10455,16,16,15,16,16,15,16,16
6193,40,5222,2,18,18,18,6,6,18,18
6194,40,7661,1,1,1,1,1,1,1,1
6195,40,8360,17,17,17,15,1,1,15,17
6196,40,7617,15,13,13,1,15,15,15,13
6197,40,1838,10,1,10,10,10,10,10,10
6198,52,4285,5,5,5,5,5,5,5,5
6199,106,6330,6,10,1,10,1,6,6,6
6200,67,255,8,15,8,8,15,8,15,8
6201,62,761,2,2,2,2,2,2,2,2
6202,67,785,2,2,14,2,2,2,2,14
6203,88,4190,2,19,19,2,8,19,19,19
6204,42,8193,15,15,2,15,15,15,15,2
6205,25,10147,5,5,5,5,5,5,5,5
6206,37,8950,15,15,15,15,15,15,15,15
6207,20,5119,1,10,16,16,1,1,16,16
6208,29,5802,1,15,15,15,1,1,1,1
6209,71,10153,1,1,15,1,15,1,1,15
6210,52,9505,15,15,15,15,15,18,18,15
6211,48,8988,1,1,1,1,1,1,1,1
6212,58,1564,1,1,1,1,1,1,1,1
6213,51,10266,1,1,10,10,10,10,10,10
6214,20,9797,1,1,1,1,1,1,1,1
6215,101,918,18,4,18,17,17,17,18,4
6216,27,9675,6,6,15,6,6,15,6,1
6217,29,8715,1,1,1,1,16,1,16,16
6218,29,4011,15,15,15,1,1,1,15,15
6219,29,4836,1,1,1,1,1,1,1,1
6220,58,7014,15,15,15,15,15,15,15,15
6221,40,8354,10,10,10,15,8,8,8,8
6222,40,10420,19,10,10,19,8,19,10,19
6223,40,5085,15,15,1,1,1,1,1,15
6224,40,4559,5,5,5,5,5,5,5,5
6225,25,8237,10,10,15,15,15,8,15,8
6226,40,1882,5,5,5,5,5,5,5,5
6227,25,4154,15,15,15,15,15,15,15,15
6228,52,3252,15,15,15,15,15,15,15,15
6229,25,3152,10,15,15,15,15,10,15,15
6230,25,2539,1,1,1,5,1,5,1,5
6231,40,4716,16,16,13,13,13,1,13,1
6232,40,6582,8,6,6,18,6,2,2,8
6233,25,4276,15,15,15,15,15,15,15,15
6234,25,7868,8,15,10,8,15,10,8,8
6235,25,9726,15,15,15,15,15,15,15,15
6236,40,1669,15,8,15,15,10,10,15,8
6237,40,7742,1,13,1,1,13,13,1,13
6238,25,6943,15,1,1,1,1,15,15,15
6239,25,730,5,5,17,17,5,17,5,5
6240,40,5592,15,15,15,15,15,15,15,15
6241,25,9894,16,1,16,16,16,1,15,16
6242,25,5257,16,15,15,15,16,15,15,16
6243,106,6693,1,1,15,16,16,15,16,16
6244,111,4600,1,17,17,15,1,17,1,15
6245,20,6365,17,17,17,17,17,17,17,17
6246,48,3284,15,15,15,15,15,15,17,15
6247,48,3333,17,17,17,17,17,17,17,17
6248,48,1978,17,15,17,17,15,15,17,15
6249,20,446,13,18,13,4,18,13,7,7
6250,25,2718,15,15,15,15,15,15,15,15
6251,58,5829,15,15,15,15,15,15,15,15
6252,46,5476,17,17,17,1,17,17,1,1
6253,69,3643,15,15,15,15,15,15,15,15
6254,62,7740,17,17,17,17,17,17,17,17
6255,62,5419,9,9,9,9,9,9,9,9
6256,41,2589,17,1,16,17,17,17,16,16
6257,76,3542,17,1,17,16,17,1,17,17
6258,40,2658,8,2,8,8,8,8,8,8
6259,52,1703,19,19,19,14,14,14,14,19
6260,40,8506,16,16,1,1,16,16,1,16
6261,25,8978,5,5,5,5,5,5,5,5
6262,52,1817,1,1,1,1,1,1,1,1
6263,25,2284,16,15,16,16,1,15,1,15
6264,40,9430,7,13,7,13,13,7,7,7
6265,40,2528,1,1,1,1,1,1,1,1
6266,40,3573,1,1,1,1,1,1,1,1
6267,25,3743,5,5,5,5,5,5,5,5
6268,25,4497,15,1,15,1,15,15,15,1
6269,40,6997,7,7,18,13,18,18,1,1
6270,40,5003,18,10,6,18,15,18,18,18
6271,40,4047,19,8,8,19,8,8,19,8
6272,40,9376,5,5,5,5,5,5,5,5
6273,25,8043,15,15,15,15,15,15,15,15
6274,25,9711,15,15,15,15,15,15,15,15
6275,40,4392,18,18,18,8,10,8,6,18
6276,52,3918,16,16,10,16,10,15,10,16
6277,25,2722,15,15,15,15,15,15,15,15
6278,42,2727,9,9,9,9,9,9,9,9
6279,29,432,10,10,1,1,10,8,8,10
6280,49,10457,15,15,11,15,11,15,15,11
6281,62,1022,17,17,17,17,17,17,17,17
6282,55,2264,13,1,1,1,1,13,13,13
6283,86,5390,15,18,15,15,15,15,15,15
6284,39,1877,15,15,15,15,15,15,15,15
6285,67,6446,9,9,9,9,9,9,9,9
6286,37,1869,19,2,8,2,6,8,15,6
6287,47,10395,19,8,8,19,19,8,8,19
6288,98,5837,1,1,1,1,1,1,1,1
6289,67,7959,6,6,6,18,18,6,18,18
6290,52,4393,5,5,5,5,5,5,5,5
6291,86,6188,18,18,18,9,9,16,18,16
6292,28,8357,1,1,1,1,1,1,1,1
6293,64,4182,15,15,15,15,15,15,15,15
6294,70,6385,16,1,16,1,1,1,16,1
6295,99,7197,13,13,18,18,13,18,18,18
6296,58,5772,19,19,19,19,19,19,19,19
6297,42,8559,16,16,1,1,16,1,16,1
6298,78,5305,5,1,5,1,5,1,5,1
6299,70,9974,9,9,9,9,9,9,9,9
6300,89,4860,1,1,1,1,1,1,1,1
6301,82,3530,1,1,1,1,1,1,1,1
6302,73,9453,9,1,1,1,9,1,9,9
6303,75,4436,9,9,9,9,1,1,1,1
6304,27,10255,17,17,17,13,13,7,13,7
6305,45,4043,15,1,1,1,15,1,15,15
6306,57,272,15,11,11,15,11,15,15,15
6307,31,10284,6,6,6,6,6,6,6,6
6308,58,7689,15,15,15,15,15,15,15,15
6309,62,1911,9,9,9,9,9,9,9,9
6310,42,7413,6,16,6,9,15,16,6,15
6311,57,5467,11,9,11,9,9,15,15,11
6312,31,545,1,1,1,1,1,1,1,1
6313,29,338,10,14,1,14,14,14,1,16
6314,49,6078,1,1,1,1,1,1,1,1
6315,35,226,9,9,9,9,9,9,9,9
6316,86,5479,15,13,15,13,13,13,15,15
6317,63,653,11,11,1,9,1,1,1,9
6318,99,7840,9,9,9,9,9,9,9,9
6319,37,2230,17,5,5,5,5,17,17,5
6320,100,2688,11,11,15,11,15,15,15,11
6321,47,3949,1,1,1,1,1,1,1,1
6322,104,2566,5,5,5,5,5,5,5,5
6323,22,7305,11,11,11,11,11,11,11,11
6324,105,3464,15,11,11,15,11,15,11,11
6325,51,3933,15,15,15,15,15,15,15,15
6326,74,9341,11,11,11,8,8,8,8,8
6327,69,3615,11,11,15,15,11,11,11,11
6328,41,9183,15,15,11,15,15,11,11,15
6329,29,8166,15,15,1,1,8,15,8,15
6330,63,7462,11,11,11,11,11,11,11,11
6331,31,2059,1,16,1,16,16,16,16,16
6332,91,5054,18,16,9,16,16,16,9,9
6333,107,631,15,15,15,16,15,15,15,15
6334,82,6924,18,18,15,16,16,16,15,18
6335,42,4742,11,11,11,11,11,11,11,11
6336,57,6288,6,6,15,15,6,15,6,6
6337,61,8795,15,15,15,15,15,15,15,15
6338,62,3670,11,11,11,15,15,11,15,11
6339,55,8083,10,10,1,1,10,10,10,10
6340,32,2717,15,15,15,15,15,15,15,15
6341,80,7756,5,5,5,5,5,5,5,5
6342,66,5033,15,15,15,15,15,15,15,15
6343,61,8847,9,1,9,1,9,1,9,1
6344,63,10329,15,15,8,15,15,15,8,15
6345,61,7794,6,15,15,6,11,15,15,11
6346,42,8560,18,18,11,18,11,15,11,18
6347,105,9802,15,11,11,11,11,11,15,11
6348,27,652,15,15,15,15,15,15,15,15
6349,61,8750,9,15,15,9,9,15,9,15
6350,63,6990,9,9,9,9,9,9,9,9
6351,39,7447,5,5,5,5,5,5,5,5
6352,49,2283,1,1,1,1,1,1,1,1
6353,92,6366,15,15,15,15,15,15,15,15
6354,29,1883,15,16,15,15,15,16,16,15
6355,74,9695,15,10,15,15,10,10,15,10
6356,31,4324,16,16,16,15,15,10,10,15
6357,37,10122,9,9,9,9,9,9,9,9
6358,86,7466,9,9,9,9,9,9,9,9
6359,111,1732,8,8,8,8,8,8,8,8
6360,66,6809,16,16,16,16,16,16,16,16
6361,20,3739,15,15,15,15,15,8,8,15
6362,23,1395,15,15,15,15,15,15,15,15
6363,58,7916,1,1,1,1,1,1,1,1
6364,29,5977,14,14,14,8,8,8,8,8
6365,36,4247,15,15,15,15,15,15,15,15
6366,55,9902,1,9,1,1,9,1,1,1
6367,58,716,1,2,2,1,1,1,1,2
6368,50,5804,17,17,1,1,17,1,17,17
6369,58,8607,1,1,1,1,1,15,15,1
6370,40,6840,1,1,1,1,1,1,1,1
6371,40,5682,17,17,16,16,17,17,17,16
6372,40,1729,10,15,10,15,10,6,15,6
6373,40,8391,13,1,13,18,18,7,18,7
6374,25,8405,1,10,1,10,10,1,8,15
6375,25,1739,16,16,16,16,15,15,16,15
6376,25,2009,1,16,1,16,1,16,16,1
6377,25,8592,1,1,1,1,1,1,1,1
6378,25,4448,15,15,15,15,15,15,15,15
6379,52,2113,8,8,18,15,8,8,18,15
6380,25,3805,15,15,15,15,15,15,15,15
6381,40,5712,16,15,1,16,15,1,16,15
6382,25,5879,15,15,15,15,15,15,15,15
6383,27,7602,8,8,10,10,10,8,8,10
6384,23,1849,15,15,15,15,15,15,15,15
6385,42,2388,11,15,11,15,15,15,15,15
6386,67,2180,11,11,11,11,11,11,11,11
6387,110,2071,15,15,15,15,15,15,15,15
6388,78,7046,19,19,19,19,19,19,19,19
6389,28,8191,1,16,1,1,16,1,1,1
6390,25,4819,19,19,19,2,2,19,2,19
6391,40,8482,10,8,10,8,18,18,8,8
6392,52,9832,10,10,10,10,10,10,10,10
6393,51,4784,19,1,1,19,19,1,1,1
6394,52,9555,6,6,6,8,6,6,8,6
6395,28,4597,1,16,1,1,16,1,1,1
6396,52,1518,8,8,8,8,8,8,8,8
6397,78,7384,16,15,15,15,16,16,15,16
6398,51,7766,16,16,15,15,16,16,15,16
6399,75,1028,15,15,15,15,15,15,15,15
6400,47,9747,18,18,18,18,18,18,18,18
6401,73,9240,1,16,1,15,16,16,1,16
6402,27,9727,19,19,19,19,19,19,19,19
6403,98,4507,12,10,12,10,12,10,10,10
6404,41,5515,15,15,15,15,15,15,15,15
6405,31,4828,15,15,15,15,15,15,15,15
6406,29,5987,6,11,6,6,6,6,11,11
6407,92,8053,1,1,1,1,1,1,1,1
6408,76,10314,18,15,15,15,15,15,15,18
6409,75,5738,1,1,1,1,1,1,1,1
6410,69,7638,1,1,1,1,1,1,1,1
6411,31,8909,16,16,16,1,16,16,1,1
6412,61,5928,1,15,15,15,1,1,1,1
6413,45,9303,15,15,15,15,15,15,15,15
6414,29,10062,15,15,15,15,15,15,15,15
6415,70,3716,18,18,18,16,18,18,16,16
6416,86,3131,1,1,1,1,1,1,1,1
6417,57,3948,1,1,1,1,1,1,1,1
6418,89,6262,8,14,8,19,14,19,14,19
6419,51,4045,14,10,14,15,10,10,14,14
6420,55,4721,1,1,1,1,1,1,1,1
6421,55,8395,1,1,1,1,1,1,1,1
6422,40,8323,6,6,2,6,6,6,2,6
6423,40,3133,1,1,1,1,1,1,1,1
6424,40,8920,1,7,13,7,7,18,13,18
6425,40,3163,2,18,2,2,18,2,6,6
6426,40,3992,15,15,14,8,8,15,15,8
6427,40,3206,1,6,6,1,1,4,6,1
6428,25,8222,15,15,15,15,15,15,15,15
6429,40,8106,18,15,15,15,15,2,18,6
6430,25,2182,11,1,15,1,11,11,15,15
6431,52,9498,15,15,15,15,15,15,15,15
6432,25,6892,16,1,16,1,1,16,1,15
6433,40,7278,16,15,16,15,15,15,15,15
6434,106,4194,15,1,15,15,15,1,1,15
6435,40,367,4,4,4,15,15,4,15,15
6436,40,532,1,1,8,1,1,1,1,8
6437,40,6604,1,16,15,16,1,15,16,15
6438,40,337,1,6,1,1,6,6,8,8
6439,25,6775,1,16,16,16,16,1,1,1
6440,25,3930,15,15,15,8,15,8,15,8
6441,25,6893,15,15,15,15,15,15,15,15
6442,25,10498,17,17,1,17,1,1,17,17
6443,25,1997,8,8,8,8,8,8,8,8
6444,25,10011,16,16,16,16,16,16,16,16
6445,68,9875,1,13,18,13,1,15,13,13
6446,29,2328,15,1,15,1,15,15,1,1
6447,88,9772,13,13,13,1,13,1,13,1
6448,58,4485,1,1,1,1,1,1,6,6
6449,43,8458,11,1,11,11,1,1,1,11
6450,47,1469,1,1,1,1,1,15,1,15
6451,40,9098,15,15,15,15,1,1,15,15
6452,40,8849,1,1,18,1,1,18,18,6
6453,40,9175,15,15,15,15,15,15,15,15
6454,40,6819,18,13,18,13,18,18,6,6
6455,52,7436,1,15,11,15,11,10,10,11
6456,40,4891,1,1,17,17,1,17,17,17
6457,52,1690,15,1,1,15,1,1,15,1
6458,40,8067,15,1,15,1,15,15,15,15
6459,25,2450,15,15,15,15,15,15,15,15
6460,40,1324,10,10,10,10,10,1,10,1
6461,55,10464,15,1,1,1,1,1,1,1
6462,29,7673,8,6,6,8,2,8,6,6
6463,89,2602,6,15,6,15,15,6,15,6
6464,78,9211,6,6,6,8,8,8,6,8
6465,29,10092,15,15,15,6,15,6,6,15
6466,69,6787,1,1,1,1,1,1,1,1
6467,82,6784,1,1,1,1,1,1,1,1
6468,106,7956,16,1,16,16,16,1,16,1
6469,86,6398,14,14,14,1,15,14,14,1
6470,111,2858,10,1,1,6,10,6,6,10
6471,71,3608,6,6,2,6,6,2,2,2
6472,42,8025,10,1,1,10,8,1,18,8
6473,37,4629,6,15,10,10,10,6,10,6
6474,40,341,1,1,1,1,1,1,1,1
6475,40,7156,15,15,15,15,15,6,10,6
6476,25,2241,16,16,8,8,16,16,16,16
6477,40,3947,15,15,1,1,15,1,1,1
6478,40,4722,17,1,17,17,16,16,1,16
6479,25,7001,15,15,15,15,15,15,15,15
6480,25,5383,15,15,15,15,15,15,15,15
6481,40,4188,1,15,1,1,15,1,15,1
6482,25,4357,15,15,15,15,15,15,15,15
6483,40,9784,8,6,6,6,6,6,8,6
6484,40,10057,16,16,16,15,16,15,15,16
6485,52,9609,6,6,6,6,2,2,6,2
6486,25,3253,5,5,5,5,5,5,5,5
6487,82,6129,15,15,15,15,15,15,15,15
6488,51,2419,1,1,1,1,1,1,1,1
6489,20,8838,1,1,1,1,1,1,1,1
6490,71,3421,19,19,1,19,1,1,19,19
6491,74,5413,15,10,15,15,15,10,15,12
6492,42,2815,1,1,1,1,1,1,1,1
6493,60,3899,15,15,15,15,15,15,15,15
6494,25,10342,15,15,15,15,15,15,15,15
6495,24,3705,15,15,15,15,15,15,15,15
6496,23,8129,15,1,15,1,1,1,15,1
6497,69,10097,15,15,15,15,15,15,15,15
6498,86,8056,10,8,10,10,10,10,8,8
6499,70,2202,15,15,15,15,15,15,15,15
6500,31,7004,5,5,5,5,5,5,5,5
6501,37,7185,15,15,15,15,15,15,15,15
6502,58,1924,1,10,1,1,1,10,10,10
6503,40,8045,19,8,19,6,8,6,6,8
6504,40,3582,6,6,6,6,1,6,1,1
6505,40,8200,9,9,9,9,9,9,9,9
6506,52,3538,6,6,1,1,6,6,6,6
6507,40,3079,1,1,1,1,1,1,1,1
6508,40,2890,1,1,1,1,1,15,15,15
6509,25,5133,5,5,5,5,5,5,5,5
6510,25,6987,15,15,15,15,15,15,15,15
6511,25,3683,1,16,16,1,1,16,16,16
6512,40,5857,18,4,6,13,6,4,4,6
6513,88,9533,1,18,1,13,18,1,18,13
6514,51,1820,1,1,16,15,16,15,15,1
6515,49,2662,1,15,1,1,1,15,15,15
6516,48,8078,1,1,1,1,1,1,1,1
6517,76,7589,19,10,10,19,14,19,10,10
6518,32,10197,15,15,15,15,15,15,15,18
6519,51,6422,8,19,8,19,2,8,8,8
6520,113,724,19,19,19,19,19,19,19,19
6521,88,8085,15,15,15,15,15,15,15,15
6522,71,5960,15,16,16,16,15,15,15,16
6523,66,8414,16,15,15,16,15,16,15,15
6524,111,6620,1,16,1,1,1,16,16,16
6525,20,3952,15,6,6,6,15,15,6,15
6526,113,6552,16,1,1,1,16,16,16,16
6527,50,678,8,15,19,19,8,15,15,19
6528,51,4852,15,15,15,15,15,15,15,15
6529,106,5213,15,15,15,15,15,15,15,15
6530,29,6492,6,6,10,6,6,6,6,6
6531,76,2088,15,15,15,15,15,15,15,15
6532,20,4668,15,15,16,16,16,16,16,16
6533,67,741,18,15,2,2,18,18,18,18
6534,50,1574,15,15,15,15,15,15,15,15
6535,25,9577,15,15,15,15,15,15,15,15
6536,106,3682,17,16,15,17,15,15,16,16
6537,61,7524,15,15,15,15,15,15,15,15
6538,24,9179,15,1,15,15,1,1,15,1
6539,25,4758,15,10,10,15,15,10,15,15
6540,55,7996,9,9,9,9,9,9,9,9
6541,113,869,8,8,19,19,8,8,19,8
6542,47,213,18,18,2,18,18,18,2,18
6543,62,4922,2,2,2,2,2,2,2,2
6544,32,3508,2,2,2,19,19,2,2,2
6545,76,5877,2,2,2,2,2,2,2,2
6546,75,594,16,16,1,1,16,1,16,16
6547,58,5734,2,19,2,19,1,2,2,19
6548,65,1823,15,4,17,16,4,4,15,15
6549,28,8633,5,5,5,5,5,5,5,5
6550,47,4888,10,1,1,1,10,1,10,10
6551,89,3310,10,1,1,10,1,10,10,10
6552,111,9627,18,18,6,6,18,18,18,6
6553,75,8667,19,19,19,16,19,16,16,16
6554,55,9820,15,1,4,1,1,4,4,15
6555,49,160,5,5,5,5,5,5,5,5
